transaction_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud,user_id,account_number
TX_3fb7b268,6011222233334445,2024-09-30 01:41:35.554645+00:00,Retail,physical,Nike Store,460.44,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,ccaebdd5133db053e819479def8ac574,12.239.248.48,1,False,1,False,"{'num_transactions': 446, 'total_amount': 14810440.11345085, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1008263.5439508796}",True,U005,1000000003
TX_5949aacc,5111222233334443,2024-09-30 03:55:18.587892+00:00,Travel,hotels,Westin,745.17,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,dcf2a6fc4cb6e78af2ad834b77e2441b,34.112.77.137,0,True,3,False,"{'num_transactions': 404, 'total_amount': 7371313.079391445, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 940834.1707956519}",False,U003,2000000001
TX_fc39ba50,4555222233334444,2024-09-30 05:19:57.828570+00:00,Retail,online,Newegg,11695.49,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,4002009084dd1a0cd0f1e959958f40ef,45.248.11.174,1,False,5,False,"{'num_transactions': 607, 'total_amount': 25350009.528768778, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5353997.42799495}",False,U004,3000000001
TX_d49b395b,5111222233334443,2024-09-30 06:06:51.233576+00:00,Entertainment,gaming,Nintendo eShop,298.78,USD,USA,Philadelphia,medium,Premium Debit,False,Edge,web,10038e947b8822bf71c3d64d079c5ad9,41.24.165.192,0,True,6,False,"{'num_transactions': 347, 'total_amount': 11104019.486027885, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1176744.1644318444}",False,U003,2000000001
TX_f3c71ced,5111222233334443,2024-09-30 00:08:49.094546+00:00,Entertainment,gaming,PlayStation Store,11902.05,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,d13d95737e224a3094a431c39b7b345c,246.41.154.76,1,True,0,False,"{'num_transactions': 352, 'total_amount': 22334818.6532762, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3691898.665167812}",True,U003,2000000001
TX_3a6664d7,4111222233334442,2024-09-30 02:45:25.463519+00:00,Healthcare,pharmacy,Walgreens,633.81,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,b53c639dd626d9db5c4df63a28ce0496,199.141.141.45,0,False,2,False,"{'num_transactions': 190, 'total_amount': 2454752.6267723786, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 892678.0241006289}",False,U002,1000000002
TX_837fe999,4555222233334444,2024-09-30 04:08:23.757672+00:00,Entertainment,gaming,Xbox Live,217.63,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,9e6a90622417687d6385dc8d36b3e175,92.186.119.52,0,True,4,False,"{'num_transactions': 262, 'total_amount': 15255598.176111666, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 3190126.158760714}",True,U004,3000000001
TX_32ee2ac6,4111222233334441,2024-09-30 02:35:01.947400+00:00,Gas,local,Local Gas Station,2880.06,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,9c1010babf1e93983e537a217b8de8ea,220.41.113.181,0,False,2,False,"{'num_transactions': 561, 'total_amount': 18567617.303346477, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3101263.8007749612}",False,U001,1000000001
TX_f7fa52d1,4111222233334441,2024-09-30 01:45:39.712806+00:00,Education,online,MasterClass,32846.12,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,a9e192a0de6ca7135030ee62c330de0a,210.66.22.79,1,False,1,False,"{'num_transactions': 358, 'total_amount': 9751737.999242382, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1979243.3683596365}",True,U001,1000000001
TX_79c4cbd2,4111222233334442,2024-09-30 01:24:15.917075+00:00,Entertainment,gaming,Epic Games,101694.14,NGN,Nigeria,Unknown City,medium,Premium Debit,True,NFC Payment,pos,e406ca24728e696faa974edccf6b19ae,165.233.30.115,0,True,1,False,"{'num_transactions': 1447, 'total_amount': 168602612.78545424, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4090466.5780778145}",True,U002,1000000002
TX_69e28309,4111222233334442,2024-09-30 02:07:18.517325+00:00,Restaurant,fast_food,Burger King,363.57,JPY,Japan,Unknown City,medium,Gold Credit,True,Chip Reader,pos,d72560da42c8195b1d4aeb906a8dd91c,38.148.246.172,1,False,2,False,"{'num_transactions': 831, 'total_amount': 22296751.804632198, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3939880.3963242597}",True,U002,1000000002
TX_507ae595,6011222233334445,2024-09-30 02:01:48.927097+00:00,Retail,physical,Target,240.05,RUB,Russia,Unknown City,medium,Platinum Credit,False,Android App,mobile,6d586b6f1ef820c88ae0dc8900f63552,75.98.163.5,1,False,2,False,"{'num_transactions': 399, 'total_amount': 20900621.157600306, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 3792431.2951071905}",True,U005,1000000003
TX_d7ccb093,4111222233334441,2024-09-30 01:52:45.014078+00:00,Retail,physical,Target,320.62,EUR,Germany,Unknown City,medium,Premium Debit,False,Chrome,web,02a262ce96180cbce04694c382b83ea9,40.193.207.146,0,False,1,False,"{'num_transactions': 91, 'total_amount': 2108454.1132838833, 'unique_merchants': 57, 'unique_countries': 10, 'max_single_amount': 440572.0152281749}",False,U001,1000000001
TX_f7cde950,5111222233334443,2024-09-30 02:07:28.814667+00:00,Restaurant,fast_food,Burger King,15087.84,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,be767243ca8f574c740fb4c26cc6dceb,12.3.170.21,1,False,2,False,"{'num_transactions': 1278, 'total_amount': 42526034.03751686, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4735120.098474146}",True,U003,2000000001
TX_f706ebea,4555222233334444,2024-09-30 01:18:38.855077+00:00,Travel,transport,Lyft,7434.5,MXN,Mexico,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,2c1d5637cd0447d98e6e4fe66358574e,116.213.36.118,1,True,1,False,"{'num_transactions': 926, 'total_amount': 32775163.336351685, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1408939.95027872}",True,U004,3000000001
TX_fb9bc5a2,4111222233334441,2024-09-30 02:14:04.840518+00:00,Healthcare,medical,Urgent Care,169722.13,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Safari,web,210ba314a8f9cde2e4b67d96201b862e,32.56.233.171,0,False,2,False,"{'num_transactions': 1805, 'total_amount': 297941630.48376215, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5385428.414587331}",False,U001,1000000001
TX_e2a34018,4555222233334444,2024-09-30 06:08:34.731441+00:00,Restaurant,premium,Ruth's Chris,185.04,EUR,Germany,Unknown City,medium,Basic Credit,False,Android App,mobile,64fed0ae8baeceda75d3b2332a23aaf5,121.1.232.64,0,False,6,False,"{'num_transactions': 71, 'total_amount': 2401786.7437913544, 'unique_merchants': 52, 'unique_countries': 8, 'max_single_amount': 1778599.4482012829}",False,U004,3000000001
TX_33edd949,6011222233334445,2024-09-30 01:07:10.185861+00:00,Healthcare,pharmacy,CVS Pharmacy,174.46,CAD,Canada,Unknown City,medium,Basic Debit,False,iOS App,mobile,81e4b146de825a9fcf712a3a2d365713,144.204.164.6,0,False,1,False,"{'num_transactions': 816, 'total_amount': 14956733.55904098, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1004799.7449956747}",False,U005,1000000003
TX_7e368c07,6011222233334445,2024-09-30 00:23:58.798771+00:00,Entertainment,gaming,Steam,113.07,EUR,Germany,Unknown City,medium,Basic Debit,False,Edge,web,c898a5df1296dff21434e710629aeae1,17.41.128.36,1,True,0,False,"{'num_transactions': 953, 'total_amount': 18476460.403952893, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1362624.8760408692}",False,U005,1000000003
TX_cba0eb89,4555222233334444,2024-09-30 00:08:26.401670+00:00,Retail,physical,Nike Store,34710.86,JPY,Japan,Unknown City,medium,Basic Credit,False,Safari,web,17ef968142338fef6baac62931369861,77.19.200.192,0,False,0,False,"{'num_transactions': 1734, 'total_amount': 81101287.66604784, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1887791.0312140652}",False,U004,3000000001
TX_c10e7edc,5111222233334443,2024-09-30 01:54:58.927973+00:00,Grocery,online,Walmart Grocery,5913.4,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,c4a91de624987c70a7af801ac3aebc44,182.155.120.215,1,False,1,False,"{'num_transactions': 30, 'total_amount': 749463.2857474321, 'unique_merchants': 24, 'unique_countries': 5, 'max_single_amount': 221878.43398632627}",True,U003,2000000001
TX_09ae8b48,6011222233334445,2024-09-30 01:54:45.882786+00:00,Gas,major,Chevron,73683.84,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,78d0faf0447f57acb5b400a9deeaeaac,1.207.127.34,1,False,1,False,"{'num_transactions': 683, 'total_amount': 16519425.994275536, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 916445.3511637639}",True,U005,1000000003
TX_6e26e6a8,5111222233334443,2024-09-30 06:23:04.496602+00:00,Grocery,online,Walmart Grocery,4731.11,BRL,Brazil,Unknown City,medium,Platinum Credit,False,iOS App,mobile,cdcfdfd3055bd026ca35601b3c04c139,243.101.141.25,0,False,6,False,"{'num_transactions': 132, 'total_amount': 6952685.574089502, 'unique_merchants': 74, 'unique_countries': 12, 'max_single_amount': 973634.8877410733}",False,U003,2000000001
TX_0029cdeb,4555222233334444,2024-09-30 02:44:30.357420+00:00,Retail,physical,Best Buy,355343.52,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,ee1a856488fea31e9380d958040040b8,177.117.167.170,1,False,2,False,"{'num_transactions': 83, 'total_amount': 2407096.4370136913, 'unique_merchants': 57, 'unique_countries': 11, 'max_single_amount': 1768103.0772469149}",True,U004,3000000001
TX_675d0567,6011222233334445,2024-09-30 00:33:17.861616+00:00,Education,online,Skillshare,25.47,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,7a1abbb9680ad21c687b2068eebc8718,157.76.48.70,1,False,0,False,"{'num_transactions': 911, 'total_amount': 22183080.575535107, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2302236.6570098}",True,U005,1000000003
TX_18dc1c52,5111222233334443,2024-09-30 04:52:26.991000+00:00,Grocery,physical,Whole Foods,78060.37,RUB,Russia,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,a8ca295509e54bec7b7428e322e3dcf5,70.188.11.178,1,False,4,False,"{'num_transactions': 755, 'total_amount': 115683900.52699314, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5567667.848441351}",True,U003,2000000001
TX_d8d2600a,4111222233334441,2024-09-30 02:41:16.995950+00:00,Gas,local,Local Gas Station,4314.78,BRL,Brazil,Unknown City,medium,Basic Credit,True,NFC Payment,pos,9d1f37c4244cce468f55b6b2c32bd5fe,227.23.227.7,1,False,2,False,"{'num_transactions': 1009, 'total_amount': 33738588.97031756, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5494775.616693132}",True,U001,1000000001
TX_0dd9f2d0,6011222233334445,2024-09-30 02:34:37.497235+00:00,Entertainment,streaming,Apple Music,329.74,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,05f787b6bdd70bbc88b83f51257c5b08,185.165.161.7,1,True,2,False,"{'num_transactions': 534, 'total_amount': 18212088.745818153, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4337036.60772989}",True,U005,1000000003
TX_4c6fc418,4555222233334444,2024-09-30 05:49:43.299821+00:00,Healthcare,medical,Local Hospital,365.74,GBP,UK,Unknown City,medium,Premium Debit,False,Edge,web,8f79e8e5100b4bf9d399f4fa8bb8b22f,241.133.17.253,0,False,5,False,"{'num_transactions': 1824, 'total_amount': 48477474.447575, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5294649.521396829}",False,U004,3000000001
TX_a8f4c056,4555222233334444,2024-09-30 01:38:28.137031+00:00,Healthcare,medical,Medical Center,805.57,SGD,Singapore,Unknown City,medium,Gold Credit,False,Firefox,web,b1fb40e341186eb275ce1dc7bb2755fb,230.101.240.26,0,False,1,False,"{'num_transactions': 236, 'total_amount': 5106035.640567753, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 950359.2195520933}",False,U004,3000000001
TX_e8744994,4555222233334444,2024-09-30 03:34:41.029443+00:00,Gas,local,Highway Gas Stop,1007581.32,NGN,Nigeria,Unknown City,medium,Basic Credit,False,iOS App,mobile,eb840fce767293ed769b0e5ac37d4554,194.159.22.157,1,False,3,False,"{'num_transactions': 408, 'total_amount': 7748826.250063218, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1007581.3167489762}",True,U004,3000000001
TX_c3fe0adc,5111222233334443,2024-09-30 00:35:36.792953+00:00,Travel,transport,Lyft,7856.27,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,d0e077f3b2e2596aace75f516862cfc3,172.28.214.162,0,True,0,False,"{'num_transactions': 441, 'total_amount': 13945991.671637744, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1013789.0181320908}",False,U003,2000000001
TX_916bdd33,5111222233334443,2024-09-30 01:16:24.466444+00:00,Education,supplies,Chegg,396.67,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,01501b13be2e3f52f3963e5bc320372a,154.214.249.14,0,False,1,False,"{'num_transactions': 1472, 'total_amount': 42222440.056770034, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3229652.9068949083}",False,U003,2000000001
TX_f903c815,5111222233334443,2024-09-30 03:07:54.750902+00:00,Gas,major,Chevron,138944.91,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,2483f7a70237be2354295583cca5b272,199.26.47.193,1,False,3,False,"{'num_transactions': 907, 'total_amount': 117234853.81520873, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2588066.011037533}",True,U003,2000000001
TX_6f24ea1f,5111222233334443,2024-09-30 02:58:11.653884+00:00,Travel,airlines,JetBlue,11230.52,BRL,Brazil,Unknown City,medium,Basic Debit,False,Edge,web,782c18b8bfa2674798e6ec005214f85e,91.189.254.23,1,True,2,False,"{'num_transactions': 693, 'total_amount': 15778229.229588479, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 973057.467558575}",True,U003,2000000001
TX_a8737ebd,5111222233334443,2024-09-30 00:19:34.677083+00:00,Retail,physical,Nike Store,421.48,EUR,Germany,Unknown City,medium,Gold Credit,False,iOS App,mobile,a1d18ea8ad747e72d854fbd9e2989c4c,116.24.122.152,0,False,0,False,"{'num_transactions': 658, 'total_amount': 14992394.973837003, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2046872.5162381495}",False,U003,2000000001
TX_01c0486b,4555222233334444,2024-09-30 00:57:55.724027+00:00,Healthcare,medical,Medical Center,176.48,GBP,UK,Unknown City,medium,Basic Credit,False,Edge,web,e307e9df264735c29d41f3db57d4feb7,160.148.94.134,0,False,0,False,"{'num_transactions': 467, 'total_amount': 9213234.224141547, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1084040.4987710665}",False,U004,3000000001
TX_db4dcc3e,4111222233334442,2024-09-30 01:58:25.808678+00:00,Restaurant,casual,Red Lobster,30186.09,RUB,Russia,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,a4cae0bfd44c1de586ed4d6f532d4750,191.79.90.255,1,False,1,False,"{'num_transactions': 437, 'total_amount': 10276376.061008343, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 991481.584300833}",True,U002,1000000002
TX_c2905846,4111222233334441,2024-09-30 01:39:36.492120+00:00,Travel,airlines,Delta,19055.0,BRL,Brazil,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,1ccd138717901938bfc5bd5f22baca63,187.153.54.109,1,True,1,False,"{'num_transactions': 347, 'total_amount': 18398273.602232244, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 5128504.843034788}",True,U001,1000000001
TX_3c39a278,4555222233334444,2024-09-30 06:20:01.486776+00:00,Grocery,physical,Aldi,390.59,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,860e0302d27e22d06878ea0a65e14508,97.14.58.189,0,False,6,False,"{'num_transactions': 658, 'total_amount': 15613659.940836934, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1902072.5696401359}",False,U004,3000000001
TX_aacbe4ca,4555222233334444,2024-09-30 02:51:54.952941+00:00,Gas,major,Chevron,47.12,RUB,Russia,Unknown City,medium,Basic Debit,True,Chip Reader,pos,9428f7ffa8e2c190a948de5d4b8ce1cd,119.223.103.228,1,False,2,False,"{'num_transactions': 1639, 'total_amount': 43017002.817311265, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1725747.3903640893}",True,U004,3000000001
TX_ae27e24f,4555222233334444,2024-09-30 01:02:37.587205+00:00,Travel,hotels,Marriott,37.97,MXN,Mexico,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,1172a4c297290be0c125c28ccffbf521,168.184.13.226,1,True,1,False,"{'num_transactions': 702, 'total_amount': 88344084.71747762, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2599776.694542646}",True,U004,3000000001
TX_ba3d460f,4555222233334444,2024-09-30 02:12:48.433021+00:00,Restaurant,casual,TGI Fridays,20202.71,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,2cc8f701ef28f51c6b9355f4cb2f87a0,121.62.18.61,1,False,2,False,"{'num_transactions': 20, 'total_amount': 262205.84275555314, 'unique_merchants': 15, 'unique_countries': 4, 'max_single_amount': 115033.1763243103}",True,U004,3000000001
TX_741c344c,5111222233334443,2024-09-30 03:42:45.189779+00:00,Restaurant,premium,Ruth's Chris,325.7,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,ea9d85ac846c671c92e2e74d81087033,23.74.12.121,0,False,3,False,"{'num_transactions': 863, 'total_amount': 23781900.631217133, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3401428.6422181907}",False,U003,2000000001
TX_0f284bc1,6011222233334445,2024-09-30 04:29:54.169535+00:00,Retail,online,Wayfair,592.2,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,0810eed90144c82f8e47e7f4d9e0e9c4,173.235.128.40,0,False,4,False,"{'num_transactions': 1254, 'total_amount': 23246264.097420506, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1178161.23862734}",False,U005,1000000003
TX_6b2303cd,4555222233334444,2024-09-30 05:07:14.482284+00:00,Healthcare,medical,Medical Center,22.93,MXN,Mexico,Unknown City,medium,Gold Credit,True,Chip Reader,pos,4bf56dab719321ac134029a8de2caba8,76.111.61.193,1,False,5,False,"{'num_transactions': 431, 'total_amount': 7194944.594312806, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 948424.5286911017}",True,U004,3000000001
TX_b870c8ec,5111222233334443,2024-09-30 01:19:33.584632+00:00,Entertainment,gaming,PlayStation Store,127517.61,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,623d7d06b0cd158bb4ca01193ee6ddb9,204.233.48.231,0,True,1,False,"{'num_transactions': 1342, 'total_amount': 213061197.86577904, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5780953.534797914}",False,U003,2000000001
TX_00772f88,5111222233334443,2024-09-30 01:20:56.894530+00:00,Education,supplies,Chegg,454.28,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,4be0786f27bf90d2dc3f23fd9e8309d0,57.192.81.20,0,False,1,False,"{'num_transactions': 1543, 'total_amount': 39907616.21136883, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1976999.7070135097}",False,U003,2000000001
TX_d9a3b396,4111222233334441,2024-09-30 03:02:47.969384+00:00,Entertainment,events,Ticketmaster,219.08,SGD,Singapore,Unknown City,medium,Basic Debit,False,Chrome,web,13353f08af90ad6bb7b42b6a765ed339,182.193.103.9,0,True,3,False,"{'num_transactions': 278, 'total_amount': 6966010.970433844, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 1958471.6773951007}",False,U001,1000000001
TX_977e8fee,4555222233334444,2024-09-30 03:19:28.802075+00:00,Retail,physical,Target,5583.47,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,af5badfa36b9051cf366fa37150679e3,81.126.121.213,0,False,3,False,"{'num_transactions': 927, 'total_amount': 27588323.64912608, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1968174.7129273969}",False,U004,3000000001
TX_65c39dc2,5111222233334443,2024-09-30 02:43:34.600404+00:00,Retail,online,Amazon,23.43,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,394d15c2c8f0ee9c16ec34050bf1b48f,62.27.184.74,1,False,2,False,"{'num_transactions': 1552, 'total_amount': 54344990.85985863, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3131473.590954038}",True,U003,2000000001
TX_ddb198a1,4111222233334441,2024-09-30 01:30:38.655946+00:00,Retail,physical,Macy's,204366.14,JPY,Japan,Unknown City,medium,Gold Credit,True,Chip Reader,pos,c7d33f36f54c2044e5b868264094bc49,24.138.249.142,1,False,1,False,"{'num_transactions': 1138, 'total_amount': 36095490.29573342, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3599508.819482054}",True,U001,1000000001
TX_e23675e5,4111222233334442,2024-09-30 03:57:41.857330+00:00,Grocery,physical,Trader Joe's,238.64,RUB,Russia,Unknown City,medium,Premium Debit,True,NFC Payment,pos,148b9baa905ddfb8ce2e9830397881fd,134.199.78.142,1,False,3,False,"{'num_transactions': 545, 'total_amount': 16798669.220047574, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4074392.6453184513}",True,U002,1000000002
TX_08afbd5d,5111222233334443,2024-09-30 02:46:47.442919+00:00,Restaurant,fast_food,Burger King,0.71,AUD,Australia,Unknown City,medium,Platinum Credit,False,Safari,web,4951bdf59b5798ab123c9df56e4efb91,80.239.99.72,1,False,2,False,"{'num_transactions': 2, 'total_amount': 57229.547744478, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 55679.48133275067}",True,U003,2000000001
TX_ab71d335,4555222233334444,2024-09-30 02:06:50.910158+00:00,Education,online,MasterClass,134.98,RUB,Russia,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,282cd99ce73e78aeb7709e09279ccc10,99.195.75.108,1,False,2,False,"{'num_transactions': 216, 'total_amount': 7604678.536209525, 'unique_merchants': 87, 'unique_countries': 11, 'max_single_amount': 870496.2245000016}",True,U004,3000000001
TX_08f1ad93,4111222233334442,2024-09-30 00:57:28.409275+00:00,Healthcare,pharmacy,DuaneReade,25056.54,RUB,Russia,Unknown City,medium,Basic Credit,False,Edge,web,beaa73794b222f4c32e99e2fedd0a920,47.73.117.225,0,False,0,False,"{'num_transactions': 848, 'total_amount': 33906654.60365946, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1427771.892387514}",False,U002,1000000002
TX_7bcb4b59,4111222233334441,2024-09-30 02:12:45.904778+00:00,Education,online,Skillshare,1002.93,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Android App,mobile,5b84a38aba47bb49127680d752224d2f,31.191.78.247,1,False,2,False,"{'num_transactions': 348, 'total_amount': 96330242.91326623, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1152464.66369478}",False,U001,1000000001
TX_0411f4f6,4111222233334442,2024-09-30 02:02:03.472575+00:00,Grocery,online,Amazon Fresh,2071.19,SGD,Singapore,Unknown City,medium,Basic Credit,False,iOS App,mobile,605629f06b6f3e3341f156437015ab88,239.40.250.16,1,False,2,False,"{'num_transactions': 888, 'total_amount': 130928696.37441127, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3715704.505056621}",True,U002,1000000002
TX_2ebe1bad,4555222233334444,2024-09-30 04:14:52.791924+00:00,Healthcare,pharmacy,CVS Pharmacy,675762.69,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Firefox,web,62dad605c6ec19f4a90448fbb79e532d,56.124.106.226,1,False,4,False,"{'num_transactions': 745, 'total_amount': 28876246.256461177, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3677698.4744809563}",True,U004,3000000001
TX_4b361606,4111222233334442,2024-09-30 00:11:31.171124+00:00,Restaurant,casual,Red Lobster,502.27,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,9554a8d8b9b7e4d940b410372c75a264,138.141.11.99,0,False,0,False,"{'num_transactions': 540, 'total_amount': 16674753.568479104, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1919192.5683936407}",False,U002,1000000002
TX_fef22e9b,6011222233334445,2024-09-30 01:54:12.488514+00:00,Healthcare,medical,Lab Corp,307.46,RUB,Russia,Unknown City,medium,Gold Credit,True,Chip Reader,pos,ab7a4901f2b64b6ee2199524f28044d9,179.168.122.19,1,False,1,False,"{'num_transactions': 1759, 'total_amount': 64492948.275043696, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4940261.748330888}",True,U005,1000000003
TX_0abbde56,6011222233334445,2024-09-30 02:32:35.962402+00:00,Healthcare,medical,Lab Corp,346.1,SGD,Singapore,Unknown City,medium,Basic Debit,False,Chrome,web,c23aa50da9a47b5db0009696d79176a8,149.129.107.211,0,False,2,False,"{'num_transactions': 1001, 'total_amount': 25833543.3699284, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2274050.4530882128}",False,U005,1000000003
TX_3614e6d9,4111222233334442,2024-09-30 03:53:07.037109+00:00,Entertainment,gaming,Epic Games,261.45,AUD,Australia,Unknown City,medium,Premium Debit,False,Edge,web,5f8f569a1544a02bb9c70031429902fd,24.64.90.198,0,True,3,False,"{'num_transactions': 1227, 'total_amount': 38437082.1471243, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3863676.87432968}",False,U002,1000000002
TX_d479b677,4111222233334442,2024-09-30 00:47:14.592391+00:00,Gas,major,Mobil,463.77,EUR,Germany,Unknown City,medium,Gold Credit,False,iOS App,mobile,64dd2fbe8794bb11413f944974e34648,142.27.187.109,1,False,0,False,"{'num_transactions': 634, 'total_amount': 38973859.66940608, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4616470.989639582}",False,U002,1000000002
TX_44db8a64,4555222233334444,2024-09-30 01:52:16.575292+00:00,Travel,hotels,Holiday Inn,1238.55,SGD,Singapore,Unknown City,medium,Gold Credit,False,Safari,web,2faa6d84c402abf922b4ced31070cb01,55.175.243.120,0,True,1,False,"{'num_transactions': 701, 'total_amount': 21094987.229386743, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 5650518.087292091}",False,U004,3000000001
TX_949fbb7f,6011222233334445,2024-09-30 04:24:32.723998+00:00,Grocery,physical,Kroger,167.88,USD,USA,Phoenix,medium,Basic Debit,False,Safari,web,3720e47ce648be507cd86e6400454e31,220.170.150.175,0,False,4,False,"{'num_transactions': 1166, 'total_amount': 24324930.549365498, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1810050.4974811745}",False,U005,1000000003
